247015.000 5124985.000 229.256
247045.000 5124985.000 228.003
247075.000 5124985.000 226.843
247105.000 5124985.000 226.486
247135.000 5124985.000 225.762
247165.000 5124985.000 226.815
247195.000 5124985.000 229.748
247225.000 5124985.000 231.281
247255.000 5124985.000 232.495
247285.000 5124985.000 233.437
247315.000 5124985.000 233.651
247345.000 5124985.000 233.583
247375.000 5124985.000 234.043
247405.000 5124985.000 234.978
247435.000 5124985.000 235.693
247465.000 5124985.000 235.284
247495.000 5124985.000 236.931
247525.000 5124985.000 236.908
247555.000 5124985.000 237.816
247585.000 5124985.000 238.748
247615.000 5124985.000 239.938
247645.000 5124985.000 240.48
247675.000 5124985.000 239.926
247705.000 5124985.000 239.492
247735.000 5124985.000 239.262
247765.000 5124985.000 240.558
247795.000 5124985.000 243.488
247825.000 5124985.000 245.576
247855.000 5124985.000 243.654
247885.000 5124985.000 243.679
247915.000 5124985.000 244.03
247945.000 5124985.000 245.923
247975.000 5124985.000 247.391
247015.000 5124955.000 231.851
247045.000 5124955.000 229.851
247075.000 5124955.000 227.452
247105.000 5124955.000 226.582
247135.000 5124955.000 225.891
247165.000 5124955.000 226.172
247195.000 5124955.000 228.315
247225.000 5124955.000 230.054
247255.000 5124955.000 231.443
247285.000 5124955.000 232.216
247315.000 5124955.000 232.276
247345.000 5124955.000 233.445
247375.000 5124955.000 235.458
247405.000 5124955.000 236.566
247435.000 5124955.000 236.044
247465.000 5124955.000 234.731
247495.000 5124955.000 235.475
247525.000 5124955.000 236.622
247555.000 5124955.000 238.067
247585.000 5124955.000 238.495
247615.000 5124955.000 239.549
247645.000 5124955.000 240.34
247675.000 5124955.000 240.186
247705.000 5124955.000 239.772
247735.000 5124955.000 239.945
247765.000 5124955.000 241.668
247795.000 5124955.000 245.436
247825.000 5124955.000 249.182
247855.000 5124955.000 248.652
247885.000 5124955.000 248.425
247915.000 5124955.000 249.472
247945.000 5124955.000 251.571
247975.000 5124955.000 252.887
247015.000 5124925.000 234
247045.000 5124925.000 231.553
247075.000 5124925.000 228.488
247105.000 5124925.000 226.866
247135.000 5124925.000 226.182
247165.000 5124925.000 225.978
247195.000 5124925.000 227.348
247225.000 5124925.000 228.516
247255.000 5124925.000 229.509
247285.000 5124925.000 230.165
247315.000 5124925.000 230.444
247345.000 5124925.000 232.131
247375.000 5124925.000 235.334
247405.000 5124925.000 237.661
247435.000 5124925.000 237.432
247465.000 5124925.000 235.156
247495.000 5124925.000 235.276
247525.000 5124925.000 236.327
247555.000 5124925.000 237.468
247585.000 5124925.000 238.879
247615.000 5124925.000 239.564
247645.000 5124925.000 240.187
247675.000 5124925.000 240.564
247705.000 5124925.000 241.076
247735.000 5124925.000 239.89
247765.000 5124925.000 242.232
247795.000 5124925.000 245.719
247825.000 5124925.000 249.323
247855.000 5124925.000 251.097
247885.000 5124925.000 252.602
247915.000 5124925.000 255.08
247945.000 5124925.000 256.766
247975.000 5124925.000 257.311
247015.000 5124895.000 236.303
247045.000 5124895.000 233.095
247075.000 5124895.000 229.728
247105.000 5124895.000 227.475
247135.000 5124895.000 226.244
247165.000 5124895.000 226.52
247195.000 5124895.000 227.063
247225.000 5124895.000 227.565
247255.000 5124895.000 228.019
247285.000 5124895.000 228.428
247315.000 5124895.000 229.196
247345.000 5124895.000 230.397
247375.000 5124895.000 234.558
247405.000 5124895.000 237.432
247435.000 5124895.000 237.905
247465.000 5124895.000 236.148
247495.000 5124895.000 236
247525.000 5124895.000 236.346
247555.000 5124895.000 237.07
247585.000 5124895.000 238.26
247615.000 5124895.000 239.001
247645.000 5124895.000 239.706
247675.000 5124895.000 240.276
247705.000 5124895.000 240.428
247735.000 5124895.000 239.934
247765.000 5124895.000 241.731
247795.000 5124895.000 244.498
247825.000 5124895.000 248.486
247855.000 5124895.000 252.26
247885.000 5124895.000 254.5
247915.000 5124895.000 257.996
247945.000 5124895.000 261.838
247975.000 5124895.000 260.817
247015.000 5124865.000 238.645
247045.000 5124865.000 234.684
247075.000 5124865.000 230.964
247105.000 5124865.000 228.232
247135.000 5124865.000 225.946
247165.000 5124865.000 227.243
247195.000 5124865.000 227.593
247225.000 5124865.000 228.148
247255.000 5124865.000 228.772
247285.000 5124865.000 228.667
247315.000 5124865.000 229
247345.000 5124865.000 230.329
247375.000 5124865.000 234.157
247405.000 5124865.000 237.193
247435.000 5124865.000 239.176
247465.000 5124865.000 237.98
247495.000 5124865.000 237.92
247525.000 5124865.000 239.538
247555.000 5124865.000 238.872
247585.000 5124865.000 237.981
247615.000 5124865.000 238.155
247645.000 5124865.000 238.958
247675.000 5124865.000 239.664
247705.000 5124865.000 239.931
247735.000 5124865.000 240.079
247765.000 5124865.000 241.459
247795.000 5124865.000 243.371
247825.000 5124865.000 247.537
247855.000 5124865.000 251.007
247885.000 5124865.000 253.572
247915.000 5124865.000 258.363
247945.000 5124865.000 261.465
247975.000 5124865.000 261.363
247015.000 5124835.000 240.727
247045.000 5124835.000 236.088
247075.000 5124835.000 232.382
247105.000 5124835.000 229.111
247135.000 5124835.000 226.084
247165.000 5124835.000 226.483
247195.000 5124835.000 227.206
247225.000 5124835.000 229.278
247255.000 5124835.000 230.451
247285.000 5124835.000 229.396
247315.000 5124835.000 229.632
247345.000 5124835.000 231.52
247375.000 5124835.000 235.906
247405.000 5124835.000 238.39
247435.000 5124835.000 239.376
247465.000 5124835.000 238.6
247495.000 5124835.000 238.349
247525.000 5124835.000 238.436
